paperID,imageID,size,imagenumbers
10.1109@VAST.2009.5333431,10.1109@VAST.2009.5333431_32_03_T03.jpg,396576,1
10.1109@VAST.2009.5333431,10.1109@VAST.2009.5333431_32_04_T03.jpg,435275,1
10.1109@VAST.2009.5333431,10.1109@VAST.2009.5333431_32_05_T03.jpg,57376,1
10.1109@VAST.2009.5333431,10.1109@VAST.2009.5333431_32_06_T03.jpg,79230,1
10.1109@VAST.2009.5333431,10.1109@VAST.2009.5333431_32_07_T03.jpg,60950,1
10.1109@VAST.2009.5333431,10.1109@VAST.2009.5333431_32_08_T03.jpg,37064,1
10.1109@VAST.2009.5333431,10.1109@VAST.2009.5333431_32_09_T03.jpg,75776,1
10.1109@VAST.2009.5333431,10.1109@VAST.2009.5333431_32_10_T03.jpg,68593,1
10.1109@VAST.2009.5333431,10.1109@VAST.2009.5333431_32_11_T03.jpg,85848,1
10.1109@VAST.2009.5333431,10.1109@VAST.2009.5333431_32_12_T03.jpg,83520,1
10.1109@VAST.2009.5333431,10.1109@VAST.2009.5333431_32_13_T03.jpg,108568,1
10.1109@VAST.2009.5333431,10.1109@VAST.2009.5333431_32_14_T03.jpg,73188,1
10.1109@VAST.2009.5333431,10.1109@VAST.2009.5333431_32_15_T03.jpg,104320,1
10.1109@VAST.2009.5333431,10.1109@VAST.2009.5333431_32_16_T03.jpg,73616,1
10.1109@VAST.2009.5333431,10.1109@VAST.2009.5333431_32_17_T03.jpg,157942,1
10.1109@VAST.2009.5333431,10.1109@VAST.2009.5333431_32_18_T03.jpg,113232,1
10.1109@VAST.2009.5333431,10.1109@VAST.2009.5333431_32_19_T03.jpg,110208,1
10.1109@VAST.2009.5333431,10.1109@VAST.2009.5333431_32_20_T03.jpg,112504,1
10.1109@VAST.2009.5333431,10.1109@VAST.2009.5333431_32_21_T03.jpg,109872,1
10.1109@VAST.2009.5333431,10.1109@VAST.2009.5333431_32_22_T03.jpg,90998,1
10.1109@VAST.2009.5333431,10.1109@VAST.2009.5333431_32_23_T03.jpg,69832,1
10.1109@VAST.2009.5333431,10.1109@VAST.2009.5333431_32_24_T03.jpg,174105,1
10.1109@VAST.2009.5333431,10.1109@VAST.2009.5333431_32_25_T03.jpg,136994,1
10.1109@VAST.2009.5333431,10.1109@VAST.2009.5333431_32_26_T03.jpg,101528,1
10.1109@VAST.2009.5333431,10.1109@VAST.2009.5333431_32_27_T03.jpg,217264,1
10.1109@VAST.2009.5333431,10.1109@VAST.2009.5333431_32_28_T03.jpg,95040,1
10.1109@VAST.2009.5333431,10.1109@VAST.2009.5333431_32_29_T03.jpg,224234,1
10.1109@VAST.2009.5333431,10.1109@VAST.2009.5333431_32_30_T03.jpg,98490,1
10.1109@VAST.2009.5333431,10.1109@VAST.2009.5333431_32_31_T03.jpg,221034,1
10.1109@VAST.2009.5333431,10.1109@VAST.2009.5333431_32_32_T03.jpg,61248,1
allpaper,10.1109@TVCG.2009.111,,8
10.1109@TVCG.2009.111,10.1109@TVCG.2009.111_08_01_T04.jpg,97566,1
10.1109@TVCG.2009.111,10.1109@TVCG.2009.111_08_02_T04.jpg,330537,1
10.1109@TVCG.2009.111,10.1109@TVCG.2009.111_08_03_T04.jpg,152712,1
10.1109@TVCG.2009.111,10.1109@TVCG.2009.111_08_04_T04.jpg,49773,1
10.1109@TVCG.2009.111,10.1109@TVCG.2009.111_08_05_T04.jpg,55176,1
10.1109@TVCG.2009.111,10.1109@TVCG.2009.111_08_06_T04.jpg,65850,1
10.1109@TVCG.2009.111,10.1109@TVCG.2009.111_08_07_T04.jpg,34611,1
10.1109@TVCG.2009.111,10.1109@TVCG.2009.111_08_08_T04.jpg,41666,1
allpaper,10.1109@TVCG.2009.114,,11
10.1109@TVCG.2009.114,10.1109@TVCG.2009.114_11_01_T04.jpg,311538,1
10.1109@TVCG.2009.114,10.1109@TVCG.2009.114_11_02_T04.jpg,325952,1
10.1109@TVCG.2009.114,10.1109@TVCG.2009.114_11_03_T04.jpg,387072,1
10.1109@TVCG.2009.114,10.1109@TVCG.2009.114_11_04_T04.jpg,1103600,1
10.1109@TVCG.2009.114,10.1109@TVCG.2009.114_11_05_T04.jpg,330990,1
10.1109@TVCG.2009.114,10.1109@TVCG.2009.114_11_06_T04.jpg,332232,1
10.1109@TVCG.2009.114,10.1109@TVCG.2009.114_11_07_T04.jpg,395488,1
10.1109@TVCG.2009.114,10.1109@TVCG.2009.114_11_08_T04.jpg,888624,1
10.1109@TVCG.2009.114,10.1109@TVCG.2009.114_11_09_T04.jpg,1378080,1
10.1109@TVCG.2009.114,10.1109@TVCG.2009.114_11_10_T04.jpg,638250,1
10.1109@TVCG.2009.114,10.1109@TVCG.2009.114_11_11_T04.jpg,825513,1
allpaper,10.1109@TVCG.2009.115,,9
10.1109@TVCG.2009.115,10.1109@TVCG.2009.115_09_01_T04.jpg,491888,1
10.1109@TVCG.2009.115,10.1109@TVCG.2009.115_09_02_T04.jpg,412800,1
10.1109@TVCG.2009.115,10.1109@TVCG.2009.115_09_03_T04.jpg,261888,1
10.1109@TVCG.2009.115,10.1109@TVCG.2009.115_09_04_T04.jpg,486324,1
10.1109@TVCG.2009.115,10.1109@TVCG.2009.115_09_05_T04.jpg,179760,1
10.1109@TVCG.2009.115,10.1109@TVCG.2009.115_09_08_T04.jpg,407570,1
10.1109@TVCG.2009.115,10.1109@TVCG.2009.115_09_09_T04.jpg,307089,1
10.1109@TVCG.2009.115,10.1109@TVCG.2009.115_09_10_T04.jpg,490809,1
10.1109@TVCG.2009.115,10.1109@TVCG.2009.115_09_11_T04.jpg,501184,1
allpaper,10.1109@TVCG.2009.126,,9
10.1109@TVCG.2009.126,10.1109@TVCG.2009.126_09_01_T04.jpg,317361,1
10.1109@TVCG.2009.126,10.1109@TVCG.2009.126_09_02_T04.jpg,312930,1
10.1109@TVCG.2009.126,10.1109@TVCG.2009.126_09_03_T04.jpg,316933,1
10.1109@TVCG.2009.126,10.1109@TVCG.2009.126_09_04_T04.jpg,323232,1
10.1109@TVCG.2009.126,10.1109@TVCG.2009.126_09_05_T04.jpg,478464,1
10.1109@TVCG.2009.126,10.1109@TVCG.2009.126_09_06_T04.jpg,253638,1
10.1109@TVCG.2009.126,10.1109@TVCG.2009.126_09_07_T04.jpg,241719,1
10.1109@TVCG.2009.126,10.1109@TVCG.2009.126_09_08_T04.jpg,248949,1
10.1109@TVCG.2009.126,10.1109@TVCG.2009.126_09_09_T04.jpg,253128,1
allpaper,10.1109@TVCG.2009.176,,5
10.1109@TVCG.2009.176,10.1109@TVCG.2009.176_05_01_T04.jpg,894080,1
10.1109@TVCG.2009.176,10.1109@TVCG.2009.176_05_02_T04.jpg,825000,1
10.1109@TVCG.2009.176,10.1109@TVCG.2009.176_05_03_T04.jpg,924664,1
10.1109@TVCG.2009.176,10.1109@TVCG.2009.176_05_04_T04.jpg,927316,1
10.1109@TVCG.2009.176,10.1109@TVCG.2009.176_05_05_T04.jpg,653950,1
allpaper,10.1109@TVCG.2009.187,,8
10.1109@TVCG.2009.187,10.1109@TVCG.2009.187_08_01_T04.jpg,1833000,1
10.1109@TVCG.2009.187,10.1109@TVCG.2009.187_08_02_T04.jpg,256968,1
10.1109@TVCG.2009.187,10.1109@TVCG.2009.187_08_03_T04.jpg,387982,1
10.1109@TVCG.2009.187,10.1109@TVCG.2009.187_08_04_T04.jpg,546048,1
10.1109@TVCG.2009.187,10.1109@TVCG.2009.187_08_05_T04.jpg,795000,1
10.1109@TVCG.2009.187,10.1109@TVCG.2009.187_08_06_T04.jpg,501952,1
10.1109@TVCG.2009.187,10.1109@TVCG.2009.187_08_07_T04.jpg,465976,1
10.1109@TVCG.2009.187,10.1109@TVCG.2009.187_08_08_T04.jpg,470205,1
allpaper,10.1109@TVCG.2009.194,,8
10.1109@TVCG.2009.194,10.1109@TVCG.2009.194_08_01_T04.jpg,959072,1
10.1109@TVCG.2009.194,10.1109@TVCG.2009.194_08_02_T04.jpg,249978,1
10.1109@TVCG.2009.194,10.1109@TVCG.2009.194_08_03_T04.jpg,223675,1
10.1109@TVCG.2009.194,10.1109@TVCG.2009.194_08_04_T04.jpg,113391,1
10.1109@TVCG.2009.194,10.1109@TVCG.2009.194_08_05_T04.jpg,128288,1
10.1109@TVCG.2009.194,10.1109@TVCG.2009.194_08_06_T04.jpg,1925280,1
10.1109@TVCG.2009.194,10.1109@TVCG.2009.194_08_07_T04.jpg,1001112,1
10.1109@TVCG.2009.194,10.1109@TVCG.2009.194_08_08_T04.jpg,269664,1
allpaper,10.1109@VAST.2009.5333245,,3
10.1109@VAST.2009.5333245,10.1109@VAST.2009.5333245_03_01_T04.jpg,176399,1
10.1109@VAST.2009.5333245,10.1109@VAST.2009.5333245_03_02_T04.jpg,1110772,1
10.1109@VAST.2009.5333245,10.1109@VAST.2009.5333245_03_03_T04.jpg,232128,1
allpaper,10.1109@VAST.2009.5333248,,11
10.1109@VAST.2009.5333248,10.1109@VAST.2009.5333248_11_01_T04.jpg,1736657,1
10.1109@VAST.2009.5333248,10.1109@VAST.2009.5333248_11_02_T04.jpg,1780224,1
10.1109@VAST.2009.5333248,10.1109@VAST.2009.5333248_11_03_T04.jpg,436200,1
10.1109@VAST.2009.5333248,10.1109@VAST.2009.5333248_11_04_T04.jpg,452489,1
10.1109@VAST.2009.5333248,10.1109@VAST.2009.5333248_11_05_T04.jpg,370110,1
10.1109@VAST.2009.5333248,10.1109@VAST.2009.5333248_11_06_T04.jpg,273220,1
10.1109@VAST.2009.5333248,10.1109@VAST.2009.5333248_11_07_T04.jpg,331329,1
10.1109@VAST.2009.5333248,10.1109@VAST.2009.5333248_11_08_T04.jpg,331326,1
10.1109@VAST.2009.5333248,10.1109@VAST.2009.5333248_11_09_T04.jpg,319616,1
10.1109@VAST.2009.5333248,10.1109@VAST.2009.5333248_11_10_T04.jpg,398216,1
10.1109@VAST.2009.5333248,10.1109@VAST.2009.5333248_11_11_T04.jpg,471953,1
allpaper,10.1109@TVCG.2009.110,,4
10.1109@TVCG.2009.110,10.1109@TVCG.2009.110_04_01_T05.jpg,358386,1
10.1109@TVCG.2009.110,10.1109@TVCG.2009.110_04_02_T05.jpg,348102,1
10.1109@TVCG.2009.110,10.1109@TVCG.2009.110_04_03_T05.jpg,731136,1
10.1109@TVCG.2009.110,10.1109@TVCG.2009.110_04_04_T05.jpg,534416,1
allpaper,10.1109@TVCG.2009.127,,4
10.1109@TVCG.2009.127,10.1109@TVCG.2009.127_04_01_T05.jpg,447552,1
10.1109@TVCG.2009.127,10.1109@TVCG.2009.127_04_02_T05.jpg,448103,1
10.1109@TVCG.2009.127,10.1109@TVCG.2009.127_04_03_T05.jpg,496905,1
10.1109@TVCG.2009.127,10.1109@TVCG.2009.127_04_04_T05.jpg,3120336,1
allpaper,10.1109@TVCG.2009.128,,7
10.1109@TVCG.2009.128,10.1109@TVCG.2009.128_07_01_T05.jpg,607512,1
10.1109@TVCG.2009.128,10.1109@TVCG.2009.128_07_02_T05.jpg,2608670,1
10.1109@TVCG.2009.128,10.1109@TVCG.2009.128_07_03_T05.jpg,671616,1
10.1109@TVCG.2009.128,10.1109@TVCG.2009.128_07_04_T05.jpg,662712,1
10.1109@TVCG.2009.128,10.1109@TVCG.2009.128_07_06_T05.jpg,1047744,1
10.1109@TVCG.2009.128,10.1109@TVCG.2009.128_07_07_T05.jpg,318760,1
10.1109@TVCG.2009.128,10.1109@TVCG.2009.128_07_08_T05.jpg,502282,1
allpaper,10.1109@TVCG.2009.148,,6
10.1109@TVCG.2009.148,10.1109@TVCG.2009.148_06_01_T05.jpg,644366,1
10.1109@TVCG.2009.148,10.1109@TVCG.2009.148_06_02_T05.jpg,1271420,1
10.1109@TVCG.2009.148,10.1109@TVCG.2009.148_06_03_T05.jpg,304984,1
10.1109@TVCG.2009.148,10.1109@TVCG.2009.148_06_04_T05.jpg,451444,1
10.1109@TVCG.2009.148,10.1109@TVCG.2009.148_06_05_T05.jpg,708934,1
10.1109@TVCG.2009.148,10.1109@TVCG.2009.148_06_06_T05.jpg,1026000,1
allpaper,10.1109@TVCG.2009.174,,6
10.1109@TVCG.2009.174,10.1109@TVCG.2009.174_06_01_T05.jpg,168885,1
10.1109@TVCG.2009.174,10.1109@TVCG.2009.174_06_02_T05.jpg,376105,1
10.1109@TVCG.2009.174,10.1109@TVCG.2009.174_06_03_T05.jpg,90521,1
10.1109@TVCG.2009.174,10.1109@TVCG.2009.174_06_04_T05.jpg,915000,1
10.1109@TVCG.2009.174,10.1109@TVCG.2009.174_06_05_T05.jpg,243552,1
10.1109@TVCG.2009.174,10.1109@TVCG.2009.174_06_06_T05.jpg,1630464,1
allpaper,10.1109@TVCG.2009.175,,9
10.1109@TVCG.2009.175,10.1109@TVCG.2009.175_09_01_T05.jpg,245592,1
10.1109@TVCG.2009.175,10.1109@TVCG.2009.175_09_02_T05.jpg,674247,1
10.1109@TVCG.2009.175,10.1109@TVCG.2009.175_09_03_T05.jpg,383129,1
10.1109@TVCG.2009.175,10.1109@TVCG.2009.175_09_04_T05.jpg,224667,1
10.1109@TVCG.2009.175,10.1109@TVCG.2009.175_09_05_T05.jpg,254100,1
10.1109@TVCG.2009.175,10.1109@TVCG.2009.175_09_06_T05.jpg,257560,1
10.1109@TVCG.2009.175,10.1109@TVCG.2009.175_09_07_T05.jpg,285570,1
10.1109@TVCG.2009.175,10.1109@TVCG.2009.175_09_08_T05.jpg,628930,1
10.1109@TVCG.2009.175,10.1109@TVCG.2009.175_09_09_T05.jpg,137088,1
allpaper,10.1109@TVCG.2009.195,,9
10.1109@TVCG.2009.195,10.1109@TVCG.2009.195_09_01_T05.jpg,610624,1
10.1109@TVCG.2009.195,10.1109@TVCG.2009.195_09_02_T05.jpg,465000,1
10.1109@TVCG.2009.195,10.1109@TVCG.2009.195_09_03_T05.jpg,232047,1
10.1109@TVCG.2009.195,10.1109@TVCG.2009.195_09_04_T05.jpg,1052503,1
10.1109@TVCG.2009.195,10.1109@TVCG.2009.195_09_05_T05.jpg,318255,1
10.1109@TVCG.2009.195,10.1109@TVCG.2009.195_09_06_T05.jpg,182106,1
10.1109@TVCG.2009.195,10.1109@TVCG.2009.195_09_07_T05.jpg,527027,1
10.1109@TVCG.2009.195,10.1109@TVCG.2009.195_09_08_T05.jpg,532480,1
10.1109@TVCG.2009.195,10.1109@TVCG.2009.195_09_09_T05.jpg,165370,1
allpaper,10.1109@VAST.2009.5332595,,5
10.1109@VAST.2009.5332595,10.1109@VAST.2009.5332595_05_01_T05.jpg,1853952,1
10.1109@VAST.2009.5332595,10.1109@VAST.2009.5332595_05_02_T05.jpg,566535,1
10.1109@VAST.2009.5332595,10.1109@VAST.2009.5332595_05_03_T05.jpg,372645,1
10.1109@VAST.2009.5332595,10.1109@VAST.2009.5332595_05_04_T05.jpg,153144,1
10.1109@VAST.2009.5332595,10.1109@VAST.2009.5332595_05_05_T05.jpg,464406,1
allpaper,10.1109@VAST.2009.5332596,,8
10.1109@VAST.2009.5332596,10.1109@VAST.2009.5332596_08_01_T05.jpg,334569,1
10.1109@VAST.2009.5332596,10.1109@VAST.2009.5332596_08_02_T05.jpg,325384,1
10.1109@VAST.2009.5332596,10.1109@VAST.2009.5332596_08_03_T05.jpg,563270,1
10.1109@VAST.2009.5332596,10.1109@VAST.2009.5332596_08_04_T05.jpg,572964,1
10.1109@VAST.2009.5332596,10.1109@VAST.2009.5332596_08_05_T05.jpg,566430,1
10.1109@VAST.2009.5332596,10.1109@VAST.2009.5332596_08_06_T05.jpg,463640,1
10.1109@VAST.2009.5332596,10.1109@VAST.2009.5332596_08_07_T05.jpg,401520,1
10.1109@VAST.2009.5332596,10.1109@VAST.2009.5332596_08_08_T05.jpg,574560,1
allpaper,10.1109@VAST.2009.5332610,,16
10.1109@VAST.2009.5332610,10.1109@VAST.2009.5332610_16_01_T05.jpg,210630,1
10.1109@VAST.2009.5332610,10.1109@VAST.2009.5332610_16_02_T05.jpg,326144,1
10.1109@VAST.2009.5332610,10.1109@VAST.2009.5332610_16_03_T05.jpg,959880,1
10.1109@VAST.2009.5332610,10.1109@VAST.2009.5332610_16_04_T05.jpg,121666,1
10.1109@VAST.2009.5332610,10.1109@VAST.2009.5332610_16_05_T05.jpg,157776,1
10.1109@VAST.2009.5332610,10.1109@VAST.2009.5332610_16_06_T05.jpg,494312,1
10.1109@VAST.2009.5332610,10.1109@VAST.2009.5332610_16_07_T05.jpg,45656,1
10.1109@VAST.2009.5332610,10.1109@VAST.2009.5332610_16_08_T05.jpg,482400,1
10.1109@VAST.2009.5332610,10.1109@VAST.2009.5332610_16_09_T05.jpg,440559,1
10.1109@VAST.2009.5332610,10.1109@VAST.2009.5332610_16_10_T05.jpg,568458,1
10.1109@VAST.2009.5332610,10.1109@VAST.2009.5332610_16_11_T05.jpg,237702,1
10.1109@VAST.2009.5332610,10.1109@VAST.2009.5332610_16_12_T05.jpg,172368,1
10.1109@VAST.2009.5332610,10.1109@VAST.2009.5332610_16_14_T05.jpg,353883,1
10.1109@VAST.2009.5332610,10.1109@VAST.2009.5332610_16_15_T05.jpg,395219,1
10.1109@VAST.2009.5332610,10.1109@VAST.2009.5332610_16_16_T05.jpg,196308,1
10.1109@VAST.2009.5332610,10.1109@VAST.2009.5332610_16_17_T05.jpg,81648,1
allpaper,10.1109@VAST.2009.5333020,,10
10.1109@VAST.2009.5333020,10.1109@VAST.2009.5333020_10_01_T17.jpg,606372,1
10.1109@VAST.2009.5333020,10.1109@VAST.2009.5333020_10_02_T17.jpg,205446,1
10.1109@VAST.2009.5333020,10.1109@VAST.2009.5333020_10_03_T17.jpg,98770,1
10.1109@VAST.2009.5333020,10.1109@VAST.2009.5333020_10_04_T17.jpg,252096,1
10.1109@VAST.2009.5333020,10.1109@VAST.2009.5333020_10_05_T17.jpg,404820,1
10.1109@VAST.2009.5333020,10.1109@VAST.2009.5333020_10_06_T17.jpg,407790,1
10.1109@VAST.2009.5333020,10.1109@VAST.2009.5333020_10_07_T17.jpg,376690,1
10.1109@VAST.2009.5333020,10.1109@VAST.2009.5333020_10_08_T17.jpg,343040,1
10.1109@VAST.2009.5333020,10.1109@VAST.2009.5333020_10_09_T17.jpg,402930,1
10.1109@VAST.2009.5333020,10.1109@VAST.2009.5333020_10_10_T17.jpg,241602,1
allpaper,10.1109@VAST.2009.5333023,,5
10.1109@VAST.2009.5333023,10.1109@VAST.2009.5333023_05_01_T17.jpg,656058,1
10.1109@VAST.2009.5333023,10.1109@VAST.2009.5333023_05_02_T17.jpg,764970,1
10.1109@VAST.2009.5333023,10.1109@VAST.2009.5333023_05_03_T17.jpg,523748,1
10.1109@VAST.2009.5333023,10.1109@VAST.2009.5333023_05_04_T17.jpg,240916,1
10.1109@VAST.2009.5333023,10.1109@VAST.2009.5333023_05_05_T17.jpg,86428,1
allpaper,10.1109@TVCG.2009.139,,6
10.1109@TVCG.2009.139,10.1109@TVCG.2009.139_06_01_T06.jpg,616032,1
10.1109@TVCG.2009.139,10.1109@TVCG.2009.139_06_02_T06.jpg,357786,1
10.1109@TVCG.2009.139,10.1109@TVCG.2009.139_06_03_T06.jpg,336064,1
10.1109@TVCG.2009.139,10.1109@TVCG.2009.139_06_04_T06.jpg,280704,1
10.1109@TVCG.2009.139,10.1109@TVCG.2009.139_06_05_T06.jpg,963168,1
10.1109@TVCG.2009.139,10.1109@TVCG.2009.139_06_06_T06.jpg,2964480,1
allpaper,10.1109@TVCG.2009.140,,5
10.1109@TVCG.2009.140,10.1109@TVCG.2009.140_05_01_T06.jpg,502493,1
10.1109@TVCG.2009.140,10.1109@TVCG.2009.140_05_02_T06.jpg,877968,1
10.1109@TVCG.2009.140,10.1109@TVCG.2009.140_05_03_T06.jpg,967356,1
10.1109@TVCG.2009.140,10.1109@TVCG.2009.140_05_04_T06.jpg,1078920,1
10.1109@TVCG.2009.140,10.1109@TVCG.2009.140_05_05_T06.jpg,1753980,1
allpaper,10.1109@TVCG.2009.162,,15
10.1109@TVCG.2009.162,10.1109@TVCG.2009.162_15_01_T06.jpg,1088751,1
10.1109@TVCG.2009.162,10.1109@TVCG.2009.162_15_02_T06.jpg,267480,1
10.1109@TVCG.2009.162,10.1109@TVCG.2009.162_15_03_T06.jpg,489936,1
10.1109@TVCG.2009.162,10.1109@TVCG.2009.162_15_04_T06.jpg,898048,1
10.1109@TVCG.2009.162,10.1109@TVCG.2009.162_15_05_T06.jpg,1040076,1
10.1109@TVCG.2009.162,10.1109@TVCG.2009.162_15_06_T06.jpg,63830,1
10.1109@TVCG.2009.162,10.1109@TVCG.2009.162_15_07_T06.jpg,390836,1
10.1109@TVCG.2009.162,10.1109@TVCG.2009.162_15_08_T06.jpg,78545,1
10.1109@TVCG.2009.162,10.1109@TVCG.2009.162_15_09_T06.jpg,106760,1
10.1109@TVCG.2009.162,10.1109@TVCG.2009.162_15_10_T06.jpg,654685,1
10.1109@TVCG.2009.162,10.1109@TVCG.2009.162_15_11_T06.jpg,161601,1
10.1109@TVCG.2009.162,10.1109@TVCG.2009.162_15_12_T06.jpg,145600,1
10.1109@TVCG.2009.162,10.1109@TVCG.2009.162_15_13_T06.jpg,196895,1
10.1109@TVCG.2009.162,10.1109@TVCG.2009.162_15_14_T06.jpg,195146,1
10.1109@TVCG.2009.162,10.1109@TVCG.2009.162_15_15_T06.jpg,223917,1
allpaper,10.1109@TVCG.2009.165,,7
10.1109@TVCG.2009.165,10.1109@TVCG.2009.165_07_01_T06.jpg,942452,1
10.1109@TVCG.2009.165,10.1109@TVCG.2009.165_07_02_T06.jpg,1033045,1
10.1109@TVCG.2009.165,10.1109@TVCG.2009.165_07_03_T06.jpg,1609382,1
10.1109@TVCG.2009.165,10.1109@TVCG.2009.165_07_04_T06.jpg,1049094,1
10.1109@TVCG.2009.165,10.1109@TVCG.2009.165_07_05_T06.jpg,831864,1
10.1109@TVCG.2009.165,10.1109@TVCG.2009.165_07_07_T06.jpg,840735,1
10.1109@TVCG.2009.165,10.1109@TVCG.2009.165_07_08_T06.jpg,468384,1
allpaper,10.1109@TVCG.2009.171,,3
10.1109@TVCG.2009.171,10.1109@TVCG.2009.171_03_01_T06.jpg,721875,1
10.1109@TVCG.2009.171,10.1109@TVCG.2009.171_03_02_T06.jpg,898884,1
10.1109@TVCG.2009.171,10.1109@TVCG.2009.171_03_03_T06.jpg,1158300,1
allpaper,10.1109@TVCG.2009.188,,5
10.1109@TVCG.2009.188,10.1109@TVCG.2009.188_05_01_T06.jpg,210469,1
10.1109@TVCG.2009.188,10.1109@TVCG.2009.188_05_03_T06.jpg,383761,1
10.1109@TVCG.2009.188,10.1109@TVCG.2009.188_05_04_T06.jpg,405328,1
10.1109@TVCG.2009.188,10.1109@TVCG.2009.188_05_05_T06.jpg,382725,1
10.1109@TVCG.2009.188,10.1109@TVCG.2009.188_05_06_T06.jpg,359252,1
allpaper,10.1109@TVCG.2009.202,,4
10.1109@TVCG.2009.202,10.1109@TVCG.2009.202_04_01_T06.jpg,417312,1
10.1109@TVCG.2009.202,10.1109@TVCG.2009.202_04_02_T06.jpg,403558,1
10.1109@TVCG.2009.202,10.1109@TVCG.2009.202_04_04_T06.jpg,1461312,1
10.1109@TVCG.2009.202,10.1109@TVCG.2009.202_04_05_T06.jpg,2743788,1
allpaper,10.1109@VAST.2009.5333443,,7
10.1109@VAST.2009.5333443,10.1109@VAST.2009.5333443_07_01_T06.jpg,1125252,1
10.1109@VAST.2009.5333443,10.1109@VAST.2009.5333443_07_02_T06.jpg,165006,1
10.1109@VAST.2009.5333443,10.1109@VAST.2009.5333443_07_03_T06.jpg,302720,1
10.1109@VAST.2009.5333443,10.1109@VAST.2009.5333443_07_04_T06.jpg,1038336,1
10.1109@VAST.2009.5333443,10.1109@VAST.2009.5333443_07_05_T06.jpg,225816,1
10.1109@VAST.2009.5333443,10.1109@VAST.2009.5333443_07_06_T06.jpg,157528,1
10.1109@VAST.2009.5333443,10.1109@VAST.2009.5333443_07_07_T06.jpg,364800,1
allpaper,10.1109@VAST.2009.5333919,,8
10.1109@VAST.2009.5333919,10.1109@VAST.2009.5333919_08_01_T06.jpg,258552,1
10.1109@VAST.2009.5333919,10.1109@VAST.2009.5333919_08_02_T06.jpg,248148,1
10.1109@VAST.2009.5333919,10.1109@VAST.2009.5333919_08_03_T06.jpg,499560,1
10.1109@VAST.2009.5333919,10.1109@VAST.2009.5333919_08_04_T06.jpg,898416,1
10.1109@VAST.2009.5333919,10.1109@VAST.2009.5333919_08_05_T06.jpg,664840,1
10.1109@VAST.2009.5333919,10.1109@VAST.2009.5333919_08_06_T06.jpg,664840,1
10.1109@VAST.2009.5333919,10.1109@VAST.2009.5333919_08_07_T06.jpg,330440,1
10.1109@VAST.2009.5333919,10.1109@VAST.2009.5333919_08_08_T06.jpg,337545,1
allpaper,10.1109@TVCG.2009.160,,6
10.1109@TVCG.2009.160,10.1109@TVCG.2009.160_06_01_T08.jpg,537624,1
10.1109@TVCG.2009.160,10.1109@TVCG.2009.160_06_02_T08.jpg,280134,1
10.1109@TVCG.2009.160,10.1109@TVCG.2009.160_06_03_T08.jpg,180923,1
10.1109@TVCG.2009.160,10.1109@TVCG.2009.160_06_04_T08.jpg,444528,1
10.1109@TVCG.2009.160,10.1109@TVCG.2009.160_06_05_T08.jpg,576568,1
10.1109@TVCG.2009.160,10.1109@TVCG.2009.160_06_06_T08.jpg,1124278,1
allpaper,10.1109@TVCG.2009.161,,11
10.1109@TVCG.2009.161,10.1109@TVCG.2009.161_11_01_T08.jpg,475408,1
10.1109@TVCG.2009.161,10.1109@TVCG.2009.161_11_02_T08.jpg,514080,1
10.1109@TVCG.2009.161,10.1109@TVCG.2009.161_11_03_T08.jpg,279360,1
10.1109@TVCG.2009.161,10.1109@TVCG.2009.161_11_04_T08.jpg,347600,1
10.1109@TVCG.2009.161,10.1109@TVCG.2009.161_11_05_T08.jpg,377850,1
10.1109@TVCG.2009.161,10.1109@TVCG.2009.161_11_06_T08.jpg,351975,1
10.1109@TVCG.2009.161,10.1109@TVCG.2009.161_11_07_T08.jpg,199068,1
10.1109@TVCG.2009.161,10.1109@TVCG.2009.161_11_08_T08.jpg,246912,1
10.1109@TVCG.2009.161,10.1109@TVCG.2009.161_11_09_T08.jpg,227200,1
10.1109@TVCG.2009.161,10.1109@TVCG.2009.161_11_10_T08.jpg,146880,1
10.1109@TVCG.2009.161,10.1109@TVCG.2009.161_11_11_T08.jpg,270872,1
allpaper,10.1109@TVCG.2009.168,,10
10.1109@TVCG.2009.168,10.1109@TVCG.2009.168_10_01_T08.jpg,414595,1
10.1109@TVCG.2009.168,10.1109@TVCG.2009.168_10_02_T08.jpg,196425,1
10.1109@TVCG.2009.168,10.1109@TVCG.2009.168_10_03_T08.jpg,167936,1
10.1109@TVCG.2009.168,10.1109@TVCG.2009.168_10_04_T08.jpg,570000,1
10.1109@TVCG.2009.168,10.1109@TVCG.2009.168_10_05_T08.jpg,498575,1
10.1109@TVCG.2009.168,10.1109@TVCG.2009.168_10_06_T08.jpg,287082,1
10.1109@TVCG.2009.168,10.1109@TVCG.2009.168_10_07_T08.jpg,376290,1
10.1109@TVCG.2009.168,10.1109@TVCG.2009.168_10_08_T08.jpg,737318,1
10.1109@TVCG.2009.168,10.1109@TVCG.2009.168_10_09_T08.jpg,202027,1
10.1109@TVCG.2009.168,10.1109@TVCG.2009.168_10_10_T08.jpg,414395,1
allpaper,10.1109@TVCG.2009.186,,8
10.1109@TVCG.2009.186,10.1109@TVCG.2009.186_08_01_T08.jpg,210615,1
10.1109@TVCG.2009.186,10.1109@TVCG.2009.186_08_02_T08.jpg,208196,1
10.1109@TVCG.2009.186,10.1109@TVCG.2009.186_08_03_T08.jpg,191928,1
